 O Density=0.1429E-02
 Energy(eV), Delta, Beta
  30.  5.83083565E-05  0.000192050138
  30.2115593  5.89993069E-05  0.000189765924
  30.4246082  5.96673926E-05  0.000187508806
  30.6391602  6.03073349E-05  0.000185278506
  30.8552246  6.0924569E-05  0.000183074721
  31.0728111  6.15192694E-05  0.000180897157
  31.291935  6.20892897E-05  0.000178745482
  31.5126057  6.26442779E-05  0.000176619462
  31.734827  6.31716102E-05  0.000174518776
  31.9586201  6.36918921E-05  0.000172443019
  32.1839867  6.41864463E-05  0.000170392013
  32.4109497  6.46715416E-05  0.00016836531
  32.6395073  6.51390365E-05  0.000166362763
  32.8696785  6.55924887E-05  0.000164383993
  33.1014748  6.60395162E-05  0.000162428725
  33.3348999  6.64649124E-05  0.000160496769
  33.5699768  6.69000874E-05  0.000158587805
  33.8067093  6.73101677E-05  0.000156701572
  34.0451126  6.77345815E-05  0.000154837748
  34.2851944  6.81429083E-05  0.00015299613
  34.5269699  6.85603009E-05  0.000151176399
  34.7704506  6.89825029E-05  0.000149378277
  35.0156517  6.9405156E-05  0.000147601517
  35.2625809  6.98806471E-05  0.000145845901
  35.5112457  7.03293772E-05  0.000144111211
  35.761673  7.09253654E-05  0.000142397068
  36.0138588  7.14980852E-05  0.000140703385
  36.2678261  7.21768083E-05  0.000138698539
  36.5235825  7.2886447E-05  0.00013656696
  36.7811432  7.34350615E-05  0.000134417249
  37.0405197  7.37614682E-05  0.000132224377
  37.3017273  7.40517717E-05  0.000130067288
  37.5647774  7.42191987E-05  0.000127945255
  37.8296776  7.43674682E-05  0.00012585787
  38.0964508  7.44412246E-05  0.000123804624
  38.3651047  7.44869103E-05  0.000121784906
  38.6356544  7.44913996E-05  0.000119798053
  38.9081116  7.4460273E-05  0.000117843592
  39.1824837  7.44063072E-05  0.000115921073
  39.4587975  7.43135824E-05  0.00011402987
  39.7370605  7.4208976E-05  0.000112169546
  40.0172768  7.40659598E-05  0.00011033957
  40.2994804  7.39118987E-05  0.000108539374
  40.5836678  7.37328737E-05  0.000106768683
  40.8698578  7.35379872E-05  0.000105026935
  41.1580734  7.33271008E-05  0.000103313469
  41.4483147  7.30977408E-05  0.000101627869
  41.7406044  7.2858762E-05  9.99698095E-05
  42.0349579  7.26005164E-05  9.83389255E-05
  42.3313828  7.23353078E-05  9.67346787E-05
  42.6298981  7.20546886E-05  9.51565089E-05
  42.9305229  7.17662406E-05  9.36040669E-05
  43.2332649  7.14675552E-05  9.20769671E-05
  43.5381432  7.11599569E-05  9.05747802E-05
  43.8451691  7.08457446E-05  8.90971205E-05
  44.1543655  7.05231796E-05  8.76435588E-05
  44.4657364  7.01958124E-05  8.62137313E-05
  44.7793045  6.98623626E-05  8.4807165E-05
  45.0950851  6.95245326E-05  8.34235398E-05
  45.4130936  6.91839305E-05  8.20625064E-05
  45.7333412  6.88398795E-05  8.07237084E-05
  46.055851  6.84949409E-05  7.94067382E-05
  46.3806305  6.8150177E-05  7.81112685E-05
  46.7077026  6.78038414E-05  7.68369282E-05
  47.0370789  6.74663097E-05  7.55833607E-05
  47.368782  6.71249945E-05  7.43502387E-05
  47.7028275  6.68092325E-05  7.31372493E-05
  48.0392227  6.64938198E-05  7.19440795E-05
  48.3779869  6.6218432E-05  7.07331201E-05
  48.7191467  6.59694851E-05  6.95158596E-05
  49.0627098  6.56967895E-05  6.82781902E-05
  49.4086952  6.53770112E-05  6.6965782E-05
  49.757122  6.50523871E-05  6.56786069E-05
  50.1080055  6.46482222E-05  6.44161628E-05
  50.4613647  6.4242653E-05  6.3177984E-05
  50.817215  6.3808664E-05  6.19635757E-05
  51.1755714  6.33642703E-05  6.07725306E-05
  51.5364571  6.29084025E-05  5.96043683E-05
