 H2O Density=1.
 Energy(eV), Delta, Beta
  30.  0.0913056359  0.134901792
  30.2115593  0.0909875333  0.133054405
  30.4246082  0.0906695127  0.131244376
  30.6391602  0.0903449506  0.129464209
  30.8552246  0.0900170803  0.127709955
  31.0728111  0.0896858051  0.125981316
  31.291935  0.0893479288  0.124278374
  31.5126057  0.0890077949  0.122599632
  31.734827  0.0886597335  0.12094634
  31.9586201  0.0883133933  0.119317956
  32.1839867  0.0879599899  0.117714129
  32.4109497  0.0876077265  0.116134353
  32.6395073  0.0872524604  0.114578269
  32.8696785  0.0868964046  0.113045402
  33.1014748  0.0865436643  0.111535341
  33.3348999  0.0861858949  0.110047758
  33.5699768  0.0858405828  0.108582176
  33.8067093  0.0854881182  0.107138306
  34.0451126  0.085151054  0.105715722
  34.2851944  0.0848118588  0.104314096
  34.5269699  0.0844856501  0.102933072
  34.7704506  0.0841697827  0.101572238
  35.0156517  0.0838617012  0.100231171
  35.2625809  0.0835928768  0.0989093632
  35.5112457  0.0833152533  0.0976068228
  35.761673  0.0831351653  0.0963231102
  36.0138588  0.0829482079  0.0950580314
  36.2678261  0.0828336477  0.093605347
  36.5235825  0.0827452764  0.0920795202
  36.7811432  0.0825636834  0.0905478597
  37.0405197  0.0822504833  0.0889946595
  37.3017273  0.0819219276  0.0874688551
  37.5647774  0.0815230906  0.0859698132
  37.8296776  0.0811194032  0.0844972208
  38.0964508  0.080675438  0.0830505863
  38.3651047  0.0802206993  0.0816294104
  38.6356544  0.0797465518  0.0802331716
  38.9081116  0.0792564973  0.0788614452
  39.1824837  0.0787587017  0.0775138363
  39.4587975  0.0782428607  0.0761898682
  39.7370605  0.0777260959  0.074889116
  40.0172768  0.0771910995  0.0736112073
  40.2994804  0.0766554996  0.0723556206
  40.5836678  0.0761106089  0.0711220205
  40.8698578  0.0755619705  0.0699099973
  41.1580734  0.0750090703  0.0687186196
  41.4483147  0.0744501799  0.0675474033
  41.7406044  0.0738910437  0.0663966909
  42.0349579  0.0733247474  0.0652661547
  42.3313828  0.0727598816  0.0641553849
  42.6298981  0.0721906424  0.0630639419
  42.9305229  0.0716220513  0.0619915091
  43.2332649  0.0710522607  0.0609377064
  43.5381432  0.0704821125  0.0599021986
  43.8451691  0.069913134  0.0588847287
  44.1543655  0.0693439767  0.0578849316
  44.4657364  0.0687770844  0.056902539
  44.7793045  0.0682110861  0.0559371524
  45.0950851  0.067647472  0.0549885333
  45.4130936  0.0670869872  0.0540563874
  45.7333412  0.0665292367  0.0531404279
  46.055851  0.0659756809  0.0522403419
  46.3806305  0.0654268563  0.0513558462
  46.7077026  0.0648818016  0.0504866689
  47.0370789  0.0643466935  0.049632553
  47.368782  0.0638138875  0.0487932041
  47.7028275  0.063301459  0.0479683578
  48.0392227  0.0627937764  0.0471577756
  48.3779869  0.0623153187  0.046337992
  48.7191467  0.0618576109  0.0455161035
  49.0627098  0.0613894388  0.0446833372
  49.4086952  0.0608961619  0.0438058637
  49.757122  0.0604040809  0.0429457724
  50.1080055  0.0598666556  0.0421025567
  50.4613647  0.0593324453  0.041276034
  50.817215  0.0587844439  0.0404658131
  51.1755714  0.0582339093  0.0396716259
  51.5364571  0.0576801412  0.038893152
  51.8998909  0.0571216978  0.0381300524
  52.2658844  0.0565654896  0.0373820849
  52.6344566  0.0560029335  0.0366489366
  53.0056305  0.0554450527  0.0359302796
  53.3794212  0.0548826195  0.0352257974
  53.7558479  0.0543238297  0.0345352367
  54.1349335  0.0537646599  0.0338583328
  54.5166893  0.053206984  0.0331948102
  54.9011345  0.0526519343  0.0325443856
  55.2882919  0.0520966351  0.0319068059
  55.6781807  0.0515463799  0.0312818103
  56.070816  0.0509947948  0.0306691267
  56.4662247  0.0504485518  0.0300685279
  56.8644218  0.0499031357  0.0294798072
  57.2654228  0.0493616164  0.0289027132
  57.6692581  0.0488229655  0.0283369981
  58.0759354  0.0482868515  0.0277824439
  58.4854813  0.0477553457  0.0272388067
  58.8979149  0.0472254269  0.0267058574
  59.3132629  0.0467009917  0.0261834022
  59.7315331  0.0461780392  0.0256712809
  60.1527557  0.0456601307  0.0251692459
  60.5769463  0.0451453477  0.024677068
  61.0041351  0.0446345694  0.0241945516
  61.4343224  0.0441280417  0.0237214994
  61.8675537  0.0436245091  0.0232576318
  62.3038406  0.0431262739  0.0228028931
  62.743206  0.0426302627  0.0223570783
  63.1856613  0.042139709  0.0219200589
  63.6312447  0.0416521877  0.0214915276
  64.0799637  0.0411693566  0.0210714024
  64.5318527  0.0406904742  0.0206595473
  64.9869308  0.0402154215  0.0202557947
  65.4452057  0.0397451855  0.0198599994
  65.906723  0.0392781198  0.0194719862
  66.3714905  0.0388163552  0.0190916061
  66.8395386  0.0383575633  0.0187187139
  67.3108826  0.0379038081  0.0183531549
  67.785553  0.0374537446  0.0179947894
  68.2635727  0.0370079912  0.0176434722
  68.744957  0.0365664512  0.0172990598
  69.229744  0.0361282751  0.0169614032
  69.7179489  0.0356950611  0.016630508
  70.2095947  0.0352648236  0.0163079258
  70.7047043  0.0348396413  0.0159916449
  71.2033081  0.0344192088  0.0156818852
  71.7054291  0.0340036564  0.0153782628
  72.2110901  0.0335925333  0.0150805544
  72.720314  0.0331858024  0.0147886435
  73.2331314  0.0327836759  0.0145024182
  73.7495651  0.0323855467  0.0142217632
  74.2696457  0.0319921486  0.0139465658
  74.7933884  0.0316024758  0.0136767644
  75.3208313  0.0312173758  0.0134122139
  75.8519821  0.0308363326  0.0131528126
  76.3868866  0.0304595511  0.0128984572
  76.92556  0.0300869681  0.0126490388
  77.4680328  0.0297183003  0.0124044549
  78.014328  0.0293540154  0.0121646309
  78.564476  0.0289934557  0.0119294897
  79.118515  0.0286372378  0.0116989156
  79.6764526  0.0282848254  0.0114728333
  80.2383194  0.0279365517  0.0112511469
  80.8041534  0.0275921971  0.0110337576
  81.3739777  0.0272517353  0.0108205788
  81.9478226  0.026915295  0.0106115416
